,id,datum,n02ba,year,ATC Classification,Drug Classification
734,3341,2016-06-01,6.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
735,3342,2016-07-01,0.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
736,3343,2016-08-01,7.7,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
737,3344,2016-09-01,5.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
738,3345,2016-10-01,12.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
739,3346,2016-11-01,7.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
740,3347,2016-12-01,12.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
741,3348,2016-01-13,5.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
742,3349,2016-01-14,6.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
743,3350,2016-01-15,10.6,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
744,3351,2016-01-16,6.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
745,3352,2016-01-17,3.9,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
746,3353,2016-01-18,4.3,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
747,3354,2016-01-19,6.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
748,3355,2016-01-20,3.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
749,3356,2016-01-21,1.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
750,3357,2016-01-22,7.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
751,3358,2016-01-23,7.1,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
752,3359,2016-01-24,11.3,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
753,3360,2016-01-25,4.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
754,3361,2016-01-26,8.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
755,3362,2016-01-27,3.4,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
756,3363,2016-01-28,4.4,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
757,3364,2016-01-29,8.6,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
758,3365,2016-01-30,5.3,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
759,3366,2016-01-31,3.8,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
760,3367,2016-01-02,7.1,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
761,3368,2016-02-02,1.3,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
762,3369,2016-03-02,11.5,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
763,3370,2016-04-02,4.2,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
764,3371,2016-05-02,3.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
765,3372,2016-06-02,3.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
766,3373,2016-07-02,4.5,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
767,3374,2016-08-02,5.5,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
768,3375,2016-09-02,4.4,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
769,3376,2016-10-02,7.2,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
770,3377,2016-11-02,2.7,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
771,3378,2016-12-02,8.5,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
772,3379,2016-02-13,5.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
773,3380,2016-02-14,3.8,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
774,3381,2016-02-15,5.3,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
775,3382,2016-02-16,3.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
776,3383,2016-02-17,4.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
777,3384,2016-02-18,4.3,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
778,3385,2016-02-19,4.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
779,3386,2016-02-20,4.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
780,3387,2016-02-21,0.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
781,3388,2016-02-22,3.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
782,3389,2016-02-23,2.6,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
783,3390,2016-02-24,2.1,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
784,3391,2016-02-25,5.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
785,3392,2016-02-26,4.5,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
786,3393,2016-02-27,6.6,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
787,3394,2016-02-28,10.1,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
788,3395,2016-02-29,4.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
789,3396,2016-01-03,2.2,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
790,3397,2016-02-03,5.3,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
791,3398,2016-03-03,5.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
792,3399,2016-04-03,4.4,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
793,3400,2016-05-03,8.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
794,3401,2016-06-03,4.9,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
795,3402,2016-07-03,4.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
796,3403,2016-08-03,3.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
797,3404,2016-09-03,7.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
798,3405,2016-10-03,2.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
799,3406,2016-11-03,6.2,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
800,3407,2016-12-03,1.4,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
801,3408,2016-03-13,1.5,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
802,3409,2016-03-14,10.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
803,3410,2016-03-15,2.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
804,3411,2016-03-16,5.7,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
805,3412,2016-03-17,5.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
806,3413,2016-03-18,5.2,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
807,3414,2016-03-19,2.8,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
808,3415,2016-03-20,2.2,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
809,3416,2016-03-21,6.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
810,3417,2016-03-22,5.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
811,3418,2016-03-23,6.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
812,3419,2016-03-24,3.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
813,3420,2016-03-25,4.2,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
814,3421,2016-03-26,7.5,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
815,3422,2016-03-27,13.7,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
816,3423,2016-03-28,1.7,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
817,3424,2016-03-29,3.2,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
818,3425,2016-03-30,7.4,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
819,3426,2016-03-31,2.9,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
820,3427,2016-01-04,2.7,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
821,3428,2016-02-04,7.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
822,3429,2016-03-04,5.3,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
823,3430,2016-04-04,5.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
824,3431,2016-05-04,4.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
825,3432,2016-06-04,2.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
826,3433,2016-07-04,4.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
827,3434,2016-08-04,5.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
828,3435,2016-09-04,3.1,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
829,3436,2016-10-04,5.15,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
830,3437,2016-11-04,3.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
831,3438,2016-12-04,6.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
832,3439,2016-04-13,3.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
833,3440,2016-04-14,8.5,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
834,3441,2016-04-15,2.7,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
835,3442,2016-04-16,5.3,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
836,3443,2016-04-17,3.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
837,3444,2016-04-18,5.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
838,3445,2016-04-19,8.3,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
839,3446,2016-04-20,2.4,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
840,3447,2016-04-21,3.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
841,3448,2016-04-22,4.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
842,3449,2016-04-23,8.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
843,3450,2016-04-24,5.5,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
844,3451,2016-04-25,7.25,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
845,3452,2016-04-26,7.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
846,3453,2016-04-27,7.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
847,3454,2016-04-28,6.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
848,3455,2016-04-29,2.5,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
849,3456,2016-04-30,7.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
850,3457,2016-01-05,0.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
851,3458,2016-02-05,1.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
852,3459,2016-03-05,3.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
853,3460,2016-04-05,5.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
854,3461,2016-05-05,6.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
855,3462,2016-06-05,1.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
856,3463,2016-07-05,4.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
857,3464,2016-08-05,1.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
858,3465,2016-09-05,5.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
859,3466,2016-10-05,7.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
860,3467,2016-11-05,4.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
861,3468,2016-12-05,8.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
862,3469,2016-05-13,3.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
863,3470,2016-05-14,5.55,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
864,3471,2016-05-15,1.2,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
865,3472,2016-05-16,2.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
866,3473,2016-05-17,7.1,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
867,3474,2016-05-18,5.25,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
868,3475,2016-05-19,2.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
869,3476,2016-05-20,3.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
870,3477,2016-05-21,5.2,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
871,3478,2016-05-22,9.05,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
872,3479,2016-05-23,5.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
873,3480,2016-05-24,4.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
874,3481,2016-05-25,6.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
875,3482,2016-05-26,5.35,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
876,3483,2016-05-27,5.25,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
877,3484,2016-05-28,3.0,2016,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
